country,year,co2_kt,co2_per_gdp,cereal_yield,fdi_perc_gdp,elec_access_perc,ch4_ttl,n2o_ttl,urb_pop_growth_perc,pop_growth_perc,gdp,gni_per_cap,pop,urb_pop,agr_land,co2_per_cap,Region,IncomeGroup
KOR,2010,575215.7,0.3657549781524014,6202.2,0.8301437142978979,100.0,23803.695,9257.297,0.6215669831447053,0.49822508440111,1144066965324.494,22290.0,49554112,40602657,18.24074074074074,11.607829840639662,East Asia & Pacific,High income
LBY,2010,59559.6,0.3032131532370397,669.9,2.366650372874135,81.8972702026367,63107.24671,1864.176607,2.326864754299216,2.05103928741641,75380800664.41982,11560.0,6491988,5067126,8.724439342100776,9.174323797271343,Middle East & North Africa,Upper middle income
LKA,2010,13071.8,0.0760492295644503,3974.3,0.8144445220931511,85.3,8592.792176,2593.752631,0.8166406947780971,0.904381981259747,58636160848.94973,2380.0,20668557,3767051,41.77962047520332,0.6324486029672995,South Asia,Lower middle income
MEX,2010,462869.5,0.2659420173943108,3501.2,2.885677931027257,99.236696,132475.0425,39618.2398,1.7064033681494402,1.32657895725526,1057800597973.6508,9170.0,112532401,87567088,52.37120296303917,4.113210914250376,Latin America & Caribbean,Upper middle income
MYS,2010,199867.0,0.3454469888739214,3659.9,4.268646525527924,99.4753112792969,33243.69051,9908.473625,2.9456413673711506,1.75828740323151,255017645207.1796,8110.0,28717731,20364317,22.4906406939583,6.959707227566133,East Asia & Pacific,Upper middle income
NAM,2010,3103.5,0.1723074342225072,405.0,2.5152532674770485,44.401741027832,5301.691638,4113.952223,3.973955524075505,1.5047354003649,11431412421.13161,4540.0,2099271,873633,47.138918242660544,1.4783703485638586,Sub-Saharan Africa,Upper middle income
NGA,2010,90055.2,0.120789519445066,1528.0,1.642073195320869,48.0,143412.4052,32202.73585,4.817232665458607,2.74437885223698,366990528103.0783,2130.0,160952853,69982300,74.46119217804714,0.559512915251027,Sub-Saharan Africa,Lower middle income
NLD,2010,171110.5,0.2286400802034459,8569.3,13.660123661872486,100.0,17877.53382,8751.031866,1.4885841676316205,0.512923100553586,847380859016.6885,53430.0,16615394,14477657,55.50844945152683,10.298311312990831,Europe & Central Asia,High income
NOR,2010,40116.4,0.140915008111383,4004.2,5.018943987802639,100.0,4961.4464,3460.493823,1.609156064794811,1.24566617956207,431052143940.4382,88940.0,4889252,3867496,2.754049347833229,8.205017863673216,Europe & Central Asia,High income
NPL,2010,4640.9,0.0793556515403437,2289.9,0.5482946658879462,68.6,21600.08336,5449.690856,2.508896822215874,0.496881283325948,16002656434.474615,540.0,27161567,4554452,28.782699686083014,0.1708627488244695,South Asia,Lower middle income
NZL,2010,31049.3,0.228556575264333,7387.1,0.1954079359149327,100.0,33578.19957,14797.46273,1.0421016599329491,1.1117260560215,146517541181.254,29670.0,4350700,3748563,43.32535794310888,7.136621693060887,East Asia & Pacific,High income
PAK,2010,140378.6,0.1786644050606505,2611.0,1.141305420144607,87.1227264404297,126521.1379,53510.64299,2.8371919194722293,2.25257934512803,177165547828.88937,890.0,194454498,68053241,45.71658364466584,0.7219097600920499,South Asia,Lower middle income
PHL,2010,81917.8,0.1549297713665287,3231.9,0.5136980515684807,85.4832077026367,61262.05083,12757.77113,1.715649639276744,1.80164390376145,208368892319.2806,2360.0,94636700,42900709,40.58087668108797,0.8656028792212745,East Asia & Pacific,Lower middle income
POL,2010,313739.1,0.3947870405388993,3584.0,3.897862515058897,100.0,32804.14255,23663.24999,-0.4693733648842633,-0.285609121534849,475696613935.5952,12670.0,38042794,23165018,47.17578686169518,8.247004675839529,Europe & Central Asia,High income
PRT,2010,50937.3,0.1767253748406714,3351.3,3.765823544848578,100.0,11628.37964,3362.300842,1.0464775810896445,0.0459100367184907,238113003233.28943,23030.0,10573100,6403809,39.89704116169888,4.817631536635424,Europe & Central Asia,High income
RUS,2010,1617827.5,0.5527247879401461,1842.7,2.8308287298597268,99.2681579589844,557087.6168,57051.68008,0.1059828233860741,0.0448957880908489,1524916698232.7131,9980.0,142849468,105261487,13.158436257966263,11.325400945840414,Europe & Central Asia,Upper middle income
SAU,2010,446131.5,0.3160145772995423,5507.8,5.534324638835615,100.0,86848.26476,6689.028302,3.47120871129676,3.20649410639241,528207298529.872,17480.0,29411929,24142488,80.66558434006764,15.1683862693943,Middle East & North Africa,High income
SWE,2010,47985.5,0.1211874498666743,4510.4,0.1260763026914357,100.0,5862.947447,5900.570752,1.0337503952261462,0.852524628765313,495812558843.3104,54630.0,9378126,7976659,7.545790405403648,5.116747205145249,Europe & Central Asia,High income
UKR,2010,268924.6,0.6848958962140836,2726.6,4.568400422718195,99.9698333740234,38013.6525,21481.6516,-0.2601371667959224,-0.397263167656909,141209163012.94052,3030.0,45870741,31465493,71.23351515569979,5.862660906219064,Europe & Central Asia,Lower middle income
USA,2010,5392109.4,0.3583043484530144,6978.1,1.7545326855049614,100.0,652865.7235,256187.4243,1.0353448006919077,0.829616674709795,15048964444000.0,49150.0,309327143,249849720,44.49251264290915,17.431736987917677,North America,High income
ZAF,2010,425548.4,0.6434129194156438,4150.4,0.8849046069906216,82.8,71523.65533,19655.70324,2.050150460034685,1.19303600363508,417363825016.2859,6810.0,51784921,32219542,79.87123791309796,8.217612227312273,Sub-Saharan Africa,Upper middle income
ZMB,2010,2656.9,0.0614220768984082,2540.9,8.533196437915763,22.0,14410.42696,11963.40243,4.760364500089391,3.49719132212533,20265559483.854828,1330.0,13792086,5427875,31.525847805324258,0.1926394600497706,Sub-Saharan Africa,Lower middle income
ARE,2011,166631.5,0.2751623987678062,24064.3,2.03957459089259,100.0,44911.71408,1603.86515,1.4943451764655709,1.09556271332912,350666058379.8502,36540.0,8575205,7239445,5.470290059138272,19.43178034810829,Middle East & North Africa,High income
ARG,2011,176641.6,0.2215597672941293,4596.3,2.0446597679000647,99.0342864990234,118321.2923,42143.05607,1.3081413160317232,1.15305928006386,530158176673.7885,10710.0,41261490,37543830,45.7919603608739,4.28102814513,Latin America & Caribbean,Upper middle income
AUS,2011,394436.7,0.4202010038109056,2097.5,4.687661469740998,100.0,177596.5253,107222.3762,1.5279574161434732,1.38952731561803,1398456161407.8506,50400.0,22340024,19056040,51.562813219999214,17.656055338167945,East Asia & Pacific,High income
BEL,2011,96488.2,0.2135012491766582,9009.0,31.26598334890281,100.0,8991.431876,4946.914717,1.3491174393330272,1.3010029017038,523330354138.13696,46490.0,11038264,10784163,44.111624834874505,8.741247717938254,Europe & Central Asia,High income
BGD,2011,54309.9,0.1158863821753953,4352.8,0.9831661886787838,59.6,83394.6973,25508.85029,3.692842583391135,1.21893869127295,128637983882.83328,890.0,150211005,46903386,70.1236844126911,0.3615573972093456,South Asia,Lower middle income
BRA,2011,418295.4,0.1408102970375067,4037.5,3.915179541154062,99.328691,427541.9469,165536.284,1.2789566609780023,0.928589629509177,2616156606734.513,11040.0,198185302,167726203,27.823774188994204,2.110627759872929,Latin America & Caribbean,Upper middle income
CHE,2011,41192.3,0.090550021386458,6874.6,2.900520774206816,100.0,5424.431338,2551.9849,1.1444791124630271,1.11187894263206,715888126682.3959,81330.0,7912398,5825978,38.75898370280393,5.206044994197714,Europe & Central Asia,High income
CHL,2011,76470.5,0.2190204587136778,6927.8,10.17612078030959,99.588193,12438.26881,7697.072105,1.0579515819749454,0.991361115471139,251224856981.29395,11970.0,17173573,14963678,21.23513177644002,4.452800823684157,Latin America & Caribbean,High income
CHN,2011,9282553.7,0.6704932706295029,5709.4,3.708806703992357,99.88720703125,1112586.85,497553.9652,3.1233771769448246,0.546457594880274,7551545321799.875,5040.0,1345035000,679390629,56.11691082949911,6.90134732553428,East Asia & Pacific,Upper middle income
CMR,2011,6801.5,0.1124760339149702,1710.0,2.1327039112768835,53.7,14523.08322,61898.22655,3.9978134813264554,2.83123673541846,30630910513.06156,1450.0,20448873,10666950,20.625753633305838,0.3326100171877443,Sub-Saharan Africa,Lower middle income
COL,2011,69771.1,0.1316745938473066,3351.5,4.372695360484541,96.6936,71919.59581,20920.4349,1.568316263589828,1.09358307436582,334966134865.3054,6370.0,45308899,35492726,37.60342496620099,1.5398983762549605,Latin America & Caribbean,Upper middle income
DEU,2011,746477.3,0.2185864651705178,6458.3,2.6014193042025084,100.0,55937.54184,37769.94905,-1.6019723147293934,-1.8537146287573,3749314991050.617,47320.0,80274983,61940177,47.965916915308696,9.29900290355714,Europe & Central Asia,High income
DNK,2011,43098.0,0.1742373461279846,5886.5,3.941503187586579,100.0,9058.79333,5152.062222,0.5982140628801327,0.411737855195019,344003137611.2712,61990.0,5570572,4844002,67.25,7.736727933863883,Europe & Central Asia,High income
EGY,2011,205767.3,0.2513175394929971,7246.3,-0.2045428488075268,99.4355773925781,63879.19016,24191.96302,2.1634647467577337,2.20764281063758,235989672977.6248,2430.0,89200054,38356023,3.6365462855994775,2.306806899466675,Middle East & North Africa,Lower middle income
ESP,2011,275470.1,0.1849295256959492,3691.8,1.812105242205533,100.0,38440.59155,19665.83009,0.6493894603154821,0.355338396471428,1480710495710.13,31020.0,46742697,36773882,54.04096983275986,5.893329176106376,Europe & Central Asia,High income
ETH,2011,7551.5,0.0738248581578973,1876.6,1.967356639052544,23.0,70283.84122,38359.39825,5.223891069184172,2.85029677836164,31952763089.330025,380.0,91817929,16283910,32.18678247932682,0.0822442858627316,Sub-Saharan Africa,Low income
FIN,2011,55123.4,0.2500255638501399,3521.7,-2.179936953364986,100.0,5478.672925,5608.95415,1.1096746918039648,0.463558707499131,275604356167.3176,50260.0,5388272,4543014,7.52443318305966,10.230255636686492,Europe & Central Asia,High income
FRA,2011,335031.9,0.1369447239129135,6919.3,1.5428754083732286,100.0,65304.78525,37102.35453,0.8050069884606459,0.482694781758347,2865157541994.189,44440.0,65345233,51375729,52.7408105457514,5.1271054462381365,Europe & Central Asia,High income
GBR,2011,445648.4,0.1890691409423444,6984.7,1.0130520413107251,100.0,60590.26833,28901.98197,1.1105991711088403,0.781506562236639,2666403005061.417,41180.0,63258810,51600211,70.94614144587277,7.044843240016688,Europe & Central Asia,High income
IDN,2011,475800.9,0.2134103606372679,4891.3,2.302984293903448,94.83,319401.1218,60585.64961,2.610861260425346,1.25573808861315,892969104529.2329,2990.0,247099697,125020092,30.092904519208595,1.9255422235503592,East Asia & Pacific,Upper middle income
IND,2011,1756744.0,0.3126779908529344,2860.7,2.0020634629993026,79.5167846679688,666187.7766,246511.1986,2.4740324310132893,1.36158808453343,1823051829894.546,1360.0,1257621191,393333604,60.43004315230442,1.396878497731993,South Asia,Lower middle income
IRQ,2011,113039.8,0.2722084390377453,1798.5,1.120863397641669,98.0,57147.35987,4947.907617,3.737066187049348,3.4985800882497,185749664444.4445,4710.0,32378061,22427635,19.685945846380548,3.491246742663188,Middle East & North Africa,Upper middle income
ITA,2011,396687.4,0.18253859876872,5677.2,1.5017676462529457,100.0,46126.92408,16334.2541,0.3430663450156087,0.171978290995717,2294994296589.514,37980.0,59379449,40641670,46.843952684652265,6.680550370213102,Europe & Central Asia,High income
JPN,2011,1213775.6,0.2621885069870364,6010.6,-0.0136482744839263,100.0,29682.06265,19333.66835,0.097376604051583,-0.185226486410846,6233147172341.349,47470.0,127833000,116416235,12.513031550068588,9.495009895723328,East Asia & Pacific,High income
KOR,2011,598480.8,0.3682334573295455,6292.7,0.7798292603366084,100.0,23411.4475,9382.8854,0.7531050963748667,0.768971758582589,1253223044718.987,23590.0,49936638,40909592,18.068731350962032,11.984803622542632,East Asia & Pacific,High income
LBY,2011,41506.4,0.4168316582118295,664.5,0.0,80.2867279052734,24771.85371,1770.556881,-4.505691471668584,-4.79355371289299,48169243831.91412,6230.0,6188132,4843884,8.724439342100776,6.707419945146613,Middle East & North Africa,Upper middle income
LKA,2011,15410.2,0.0808219200645335,3520.8,1.4108836378992793,87.76,8492.705699,2841.374404,0.8384336395271292,0.920756933062761,67753284134.991264,2850.0,20859743,3798768,43.53372667836071,0.7387531092784797,South Asia,Lower middle income
MEX,2011,478403.5,0.2503001693628549,3240.5,2.024131523111141,99.0047225952148,135079.97,41995.1668,1.80730707479904,1.4276397653994,1180487226406.779,9430.0,114150481,89164082,52.121710949355695,4.190989786543256,Latin America & Caribbean,Upper middle income
MYS,2011,202401.3,0.3254763339704703,3780.2,5.074460338880246,99.4963226318359,33298.5343,10113.83201,2.589155654263843,1.61104342924472,297951667650.4486,8890.0,29184133,20898466,22.9207122203622,6.935319956224157,East Asia & Pacific,Upper middle income
NAM,2011,3303.8,0.1709889942583344,427.5,6.416813223469527,42.3,7567.853912,6604.25213,3.98673167641516,1.56298266563295,12523359440.549862,5190.0,2132340,909166,47.138918242660544,1.549377678981776,Sub-Saharan Africa,Upper middle income
NGA,2011,94996.5,0.1185321265582228,1334.4,2.133118401787161,55.9,145721.2479,33227.98042,4.781297732482682,2.76406237855304,414466540786.7381,2180.0,165463745,73409645,74.64049760093107,0.5741227481585165,Sub-Saharan Africa,Lower middle income
NLD,2011,158768.0,0.20410322286614,7800.8,36.68196147984733,100.0,17379.82122,8606.873792,1.317805474921001,0.466428782200821,905270626332.6927,53650.0,16693074,14669707,55.11269276393832,9.511010374721875,Europe & Central Asia,High income
NOR,2011,39071.3,0.1262929786043704,3436.9,2.0536763577600943,100.0,4861.9927,3449.235519,1.7424571041418913,1.297189390693,501360549669.4038,90920.0,4953088,3935476,2.735157867069685,7.888270913014266,Europe & Central Asia,High income
NPL,2011,5199.2,0.0842110556525874,2476.5,0.4358149335645104,67.26,22026.21687,5710.385929,2.3926024938212587,0.385214210038506,21573872273.66953,630.0,27266399,4664736,28.78688524590164,0.1906815784511918,South Asia,Lower middle income
NZL,2011,30290.6,0.2112862663959629,6953.2,0.8190622192698683,100.0,33510.93673,14882.95125,0.6928208548870795,0.762479795105218,168291357111.73914,32220.0,4384000,3774624,43.18483916296381,6.909352189781021,East Asia & Pacific,High income
PAK,2011,141690.0,0.1719373795009487,2953.4,0.6208227978205818,87.8373413085938,132640.7984,54513.04709,2.6948898917619264,2.11083457768435,213587517187.66852,950.0,198602738,69912136,46.616853466168536,0.7134342729957731,South Asia,Lower middle income
PHL,2011,82544.5,0.1472559586529053,3340.6,0.8569630014773104,87.2,62490.21102,12204.29122,2.199913066568855,1.78165880217122,234216730703.65015,2500.0,96337913,43854945,41.11748331488748,0.8568225886313314,East Asia & Pacific,Lower middle income
POL,2011,310593.6,0.3601287332700411,3430.4,3.4915903972239004,100.0,31721.26952,23351.87433,-0.1303330146759002,0.0537697088781007,524374222547.9012,12810.0,38063255,23134846,48.261110929693366,8.159932722516768,Europe & Central Asia,High income
PRT,2011,49867.9,0.1764481337626586,4088.4,4.006673227126998,100.0,11920.76675,3092.128853,0.8386906361479765,-0.147084878575482,245117990242.24927,22770.0,10557560,6457743,39.84452451140954,4.723430413845623,Europe & Central Asia,High income
RUS,2011,1699083.2,0.5213000314278338,2260.3,2.69236121470874,99.2094802856445,566098.3115,59933.16117,0.139033012774432,0.077981777433695,2045922727569.7837,11060.0,142960908,105407937,13.158436257966263,11.88494969547899,Europe & Central Asia,Upper middle income
SAU,2011,463763.7,0.289942230300298,5483.3,2.4102049389384144,100.0,94802.89683,7382.371526,2.7468222809236584,2.4815925615212,676634577273.0453,19750.0,30150945,24814831,80.65721103973131,15.381398493480054,Middle East & North Africa,High income
SWE,2011,44452.0,0.1054574499575498,4712.9,1.215715959758501,100.0,5832.231053,5668.695873,1.0380877023333828,0.755150133665177,574094112972.7327,56700.0,9449213,8059895,7.519767898881449,4.704307120603589,Europe & Central Asia,High income
UKR,2011,283342.4,0.6704208592422092,3753.7,4.256089659024481,99.9957733154297,36941.32,23981.7484,-0.2241152327363552,-0.359600092788762,169333838743.70456,3150.0,45706086,31395053,71.25768141959539,6.199226947588556,Europe & Central Asia,Lower middle income
USA,2011,5173591.2,0.3316462414734098,6803.5,1.6891127712123657,100.0,658406.021,263586.1649,0.93950541093758,0.726786704810745,15599728123000.0,50620.0,311583481,252208133,44.27875838214492,16.604189616843005,North America,High income
ZAF,2011,409480.3,0.5878892785140762,4017.0,0.9033814407958408,83.6,71549.00986,19581.75813,2.108455376035565,1.26340561811428,458199486480.5758,7700.0,52443325,32906089,79.44505354095739,7.808053741825104,Sub-Saharan Africa,Upper middle income
ZMB,2011,3050.7,0.065448476229197,2745.1,4.72516156867912,28.318338394165,13866.72827,11770.68027,4.629572726376517,3.3771096377685,23459515275.577595,1390.0,14265814,5685070,31.794885591681357,0.2138468929988853,Sub-Saharan Africa,Lower middle income
ARE,2012,175687.9,0.2708708626259806,12112.2,2.4873633634226078,100.0,47042.9045,1616.374234,1.4267617834044226,1.04134460783085,384610125391.4227,41810.0,8664969,7343475,5.304139678963672,20.2756524576141,Middle East & North Africa,High income
ARG,2012,177955.3,0.2170986403568503,4162.4,2.806671899829319,99.143798828125,121744.7231,41611.2869,1.280773702833916,1.13690569378967,545982375701.128,11890.0,41733271,38027774,45.58130442249579,4.264111001507645,Latin America & Caribbean,Upper middle income
AUS,2012,395690.0,0.4062244059030406,2231.6,3.720244787667403,100.0,176798.0167,106572.7383,1.8653301369794275,1.74582000067359,1546952690139.994,60270.0,22733465,19414834,50.38543144631164,17.40561766541088,East Asia & Pacific,High income
BEL,2012,95275.6,0.2028346133426141,8666.3,2.3803696014969185,100.0,8831.77803,4957.735096,0.6672414327266186,0.620163579337378,496152879924.7267,47130.0,11106932,10856360,43.989431968295904,8.578030368782308,Europe & Central Asia,High income
BGD,2012,58985.2,0.1110010880339073,4395.8,1.1881022241776311,65.5457458496094,83964.3664,24912.09521,3.673378508357885,1.24357124646827,133355819704.93626,970.0,152090649,48658361,70.08527310440194,0.3878292346559714,South Asia,Lower middle income
BRA,2012,454232.9,0.1514849708630347,4584.5,3.7549621084504143,99.519494,429746.4462,166532.6111,1.244776636636035,0.900343360601223,2465228293862.62,12270.0,199977707,169827068,27.910013471896853,2.2714176835720994,Latin America & Caribbean,Upper middle income
CHE,2012,42516.6,0.0894444684762688,6464.3,5.819102215691923,100.0,5395.277672,2500.133037,1.0916891125772283,1.06181932886789,686420221557.9899,86720.0,7996861,5889928,38.685595708067616,5.316661124908886,Europe & Central Asia,High income
CHL,2012,78412.6,0.2094820269057417,6229.6,11.903010026840755,100.0,12704.62263,7714.301209,1.0400310872920628,0.974635115583974,267175870677.6586,14310.0,17341771,15120117,21.189404087517417,4.521602782091864,Latin America & Caribbean,High income
CHN,2012,9540539.7,0.6307987442431437,5827.1,2.827105257956959,99.9474334716797,1113082.918,509628.7378,3.130656595525652,0.678345458846803,8532185615746.62,5910.0,1354190000,700996454,56.10782831315103,7.045200230396029,East Asia & Pacific,Upper middle income
CMR,2012,6866.7,0.1080208200191371,1591.5,1.7488404776548567,55.1631278991699,14744.6956,61829.06476,3.968114178179899,2.81498378244419,30155062302.844303,1450.0,21032684,11098737,20.625753633305838,0.3264775907820418,Sub-Saharan Africa,Lower middle income
COL,2012,70223.2,0.1268097778016473,3702.5,4.057280412381276,97.032176,70257.18547,19816.35035,1.5058010780646962,1.03966499994087,370691143086.7609,7330.0,45782417,36031220,38.411536728255975,1.533846498318339,Latin America & Caribbean,Upper middle income
DEU,2012,760127.7,0.2179744696643366,6964.9,1.8554134076652236,100.0,55341.92784,37851.68598,0.2006874843783315,0.187727800567293,3527143188785.157,46560.0,80425823,62064608,47.8108681930338,9.45128904680279,Europe & Central Asia,High income
DNK,2012,38216.2,0.1525446914867891,6309.7,-4.997670325554282,100.0,8852.127586,5187.044483,0.5888078794187377,0.376272242619955,327148943812.1366,61650.0,5591572,4872608,65.60000000000001,6.83460751287831,Europe & Central Asia,High income
EGY,2012,215000.9,0.2242723830580286,7269.0,1.0023407177404908,99.7,66020.17845,23255.8166,2.1359279167474363,2.26158734403113,279116666666.6667,2690.0,91240376,39184092,3.712893666181124,2.3564227749346407,Middle East & North Africa,Lower middle income
ESP,2012,270280.4,0.1821721099621377,2842.5,1.5737661800170586,100.0,37734.91894,19021.2308,0.3555818300364949,0.0649259625617232,1324750738725.0002,29540.0,46773055,36904876,53.86137822114711,5.778549209582312,Europe & Central Asia,High income
ETH,2012,8559.0,0.076057627683947,1963.3,0.643172898229037,29.0165519714356,72736.22418,40455.03208,5.195780333797901,2.82765624318832,43310721414.08288,400.0,94451280,17152352,32.330835764456296,0.0906181472606829,Sub-Saharan Africa,Low income
FIN,2012,49408.1,0.2232773659052811,3533.6,1.9091291746322776,100.0,5471.324347,5641.169159,1.100086715735271,0.475809486683209,258290060227.73444,48970.0,5413971,4593267,7.519497186481951,9.126037062259844,Europe & Central Asia,High income
FRA,2012,338315.4,0.136748125020538,7254.5,1.2275966210614946,100.0,64723.29312,37670.35276,0.8090339574227577,0.483953489768883,2683671716967.188,43410.0,65662240,51793062,52.67908181248711,5.152358494014216,Europe & Central Asia,High income
GBR,2012,467831.0,0.1915936729590291,6215.1,1.7274537945239028,100.0,58300.45813,28496.24938,1.0221455201881071,0.695353132322269,2706340967030.682,41810.0,63700215,52130345,71.020543132311,7.344260925963908,Europe & Central Asia,High income
IDN,2012,481791.3,0.1996288505571642,5086.8,2.30978031844872,96.0,316506.5338,62491.87752,2.592946074190671,1.25594145835811,917869913365.2432,3550.0,250222695,128304189,30.092904519208595,1.925450047606593,East Asia & Pacific,Upper middle income
IND,2012,1909442.0,0.3103191566898805,2963.5,1.312934538130126,79.9,665447.8733,244752.2886,2.470338201649562,1.33219204981494,1827637579584.792,1470.0,1274487215,403171286,60.420625657963335,1.4982041228244098,South Asia,Lower middle income
IRQ,2012,129004.3,0.2667806585898591,2318.9,1.5596152726788697,99.3,65015.96498,5200.220438,4.724947627518159,4.4884639176917,218002481737.69147,5940.0,33864447,23512763,19.72854116780254,3.809431761871086,Middle East & North Africa,Upper middle income
ITA,2012,376747.2,0.1734257098528791,5315.1,0.0016723402557256,100.0,46831.68941,16791.9449,0.6195791502618778,0.269541239520996,2086957656821.602,36220.0,59539717,40894259,46.42598691997105,6.327661920193541,Europe & Central Asia,High income
JPN,2012,1254319.4,0.2613376180547324,6248.5,0.0087202015018961,100.0,29530.66897,19263.59167,-0.0730009971601782,-0.159710675844347,6272362996105.034,50060.0,127629000,116331281,12.480109739369,9.827855738115945,East Asia & Pacific,High income
KOR,2012,600316.3,0.3563632380403824,6135.8,0.7427796259178283,100.0,23413.61,9539.1862,0.4377882663644203,0.525713660600414,1278427634342.5857,25660.0,50199853,41089082,18.3742678039256,11.958527049870048,East Asia & Pacific,High income
LBY,2012,58315.1,0.337990532282912,679.3,1.5398585968386391,78.6780548095703,62052.2882,1863.742556,-4.980317036718544,-5.28007770057696,92540964665.55785,14020.0,5869870,4608552,8.72671266353706,9.934649319320531,Middle East & North Africa,Upper middle income
LKA,2012,17440.4,0.0804133942572798,3582.9,1.3359173422629649,87.0,8505.229222,2600.432376,0.6693410627465727,0.751749909210563,70447217163.61674,3370.0,21017147,3824280,43.69319087864774,0.8298176722083164,South Asia,Lower middle income
MEX,2012,486454.2,0.2416842095300016,3453.4,1.517915085932081,99.111637,134455.895,41247.5512,1.772296087815335,1.39661546186197,1201093787127.416,10180.0,115755909,90758420,51.70503356567813,4.202413545903735,Latin America & Caribbean,Upper middle income
MYS,2012,205415.8,0.3074370576887086,3866.7,2.829057259583216,99.8,34092.62558,10371.6304,2.543881672170213,1.61813131846729,314443061220.1383,9980.0,29660212,21436918,23.82955410135444,6.925634921287818,East Asia & Pacific,Upper middle income
NAM,2012,3507.4,0.171078945676194,431.1,7.986130287183475,46.3955993652344,8292.651185,7201.477837,4.080624369721932,1.63406204857906,13042053856.969604,5800.0,2167470,947033,47.138918242660544,1.6182000212229004,Sub-Saharan Africa,Upper middle income
NGA,2012,95335.3,0.1144080354001384,1399.0,1.5237823963167765,53.0173645019531,146252.2331,34395.7268,4.713374584993446,2.74928887763244,463971000388.612,2450.0,170075932,76952556,74.81980302381501,0.5605455097550193,Sub-Saharan Africa,Lower middle income
NLD,2012,157473.4,0.1988194343154161,8545.0,28.568633362336943,100.0,17085.27237,8688.359958,1.173607400310879,0.370055034770235,838923319919.5315,51500.0,16754962,14842886,54.61743772241993,9.398612781097324,Europe & Central Asia,High income
NOR,2012,38770.1,0.1174519135439454,3686.8,5.440562168514059,100.0,4822.439572,3442.143203,1.839399766231812,1.31344098868985,512777309840.997,99750.0,5018573,4008535,2.718182913340123,7.725323513277578,Europe & Central Asia,High income
NPL,2012,5997.8,0.088700681878565,2714.2,0.4236915138032688,75.2146301269531,22202.56539,5782.973603,2.260705475166335,0.235525469173116,21703100746.820614,760.0,27330694,4771393,28.7478200209278,0.2194528979029951,South Asia,Lower middle income
NZL,2012,32107.4,0.2207952301164656,8012.0,2.1831660758881486,100.0,33984.41218,15024.17017,0.6190424838937052,0.548220797298334,176206659722.524,36700.0,4408100,3798063,42.571113896168015,7.283727683128785,East Asia & Pacific,High income
PAK,2012,143819.1,0.1697792553025903,2862.6,0.3828266477800223,88.5681991577148,135367.7889,53137.98419,2.3814632341530766,1.7979754297027,224383544087.45172,1040.0,202205861,71597051,46.781600249066,0.7112508969262766,South Asia,Lower middle income
PHL,2012,86165.0,0.1407623003405382,3492.6,1.2276299993257525,87.08,63661.3262,11963.61311,2.160037149162127,1.74352515093364,261920542606.62112,2840.0,98032317,44812533,41.68762786329946,0.8789448483605666,East Asia & Pacific,Lower middle income
POL,2012,303351.4,0.3378538482886568,3704.9,1.4498297099944066,100.0,31221.23661,23773.8569,-0.2077597369348449,-0.0002390760032983,495230574356.7429,13090.0,38063164,23086831,47.44628045196264,7.969684285836038,Europe & Central Asia,High income
PRT,2012,48220.3,0.1734595471102391,4091.6,9.895456434451416,100.0,11681.90418,3107.369328,0.5642375477286763,-0.405421787747567,216224240577.95743,21170.0,10514844,6494283,40.00884376023584,4.58592633423758,Europe & Central Asia,High income
RUS,2012,1675755.9,0.4814976513321508,1858.9,2.2907987250398087,100.0,560078.871,58827.63558,0.2482923233894365,0.168305035277726,2208293528673.974,13490.0,143201721,105669982,13.158436257966263,11.702065368334504,Europe & Central Asia,Upper middle income
SAU,2012,492467.1,0.2921228768548479,5164.2,1.6421612968375443,100.0,96900.9089,7797.036949,2.464288597691908,2.19976275661053,741849984943.256,22930.0,30821543,25433937,80.63720815559454,15.978015766439723,Middle East & North Africa,High income
SWE,2012,41996.6,0.097104589578973,5101.8,0.7735126541073629,100.0,5696.497278,5594.201099,1.1177273622415151,0.739763272434863,552483727282.8025,59090.0,9519374,8150488,7.442191370003955,4.4116976599511695,Europe & Central Asia,High income
UKR,2012,277110.2,0.626238109857227,3156.8,4.477201280793037,99.8674911660777,36555.14,23341.2794,-0.1116754596358243,-0.246976481186878,182591746211.4185,3650.0,45593342,31360012,71.28530000690465,6.077865491851859,Europe & Central Asia,Lower middle income
USA,2012,4956053.0,0.3049133424045477,5911.9,1.5402081193293635,100.0,670527.6668,255416.8552,0.9495655083706704,0.733599941250847,16253972230000.0,52790.0,313877662,254614421,44.06499907077624,15.789760151839031,North America,High income
ZAF,2012,427001.7,0.6115566297766647,4243.5,1.064922494856964,85.2,73346.39689,19953.66882,2.163963020258934,1.32915852455183,434400545085.8111,8320.0,53145033,33625925,79.41785028316119,8.034649258755753,Sub-Saharan Africa,Upper middle income
ZMB,2012,4030.3,0.0814058878386785,2708.8,6.789381240850438,29.1865043640137,15462.65709,12818.0211,4.555769524340688,3.30148019166725,25503060420.026028,1660.0,14744658,5950059,32.063923378038446,0.2733396732565787,Sub-Saharan Africa,Lower middle income
ARE,2013,184960.8,0.2785249564084685,36761.9,2.439895657366343,100.0,49435.20242,1765.332317,1.370981706375602,0.997641825826328,400218529748.128,45850.0,8751847,7444846,5.342157138834131,21.133916075086777,Middle East & North Africa,High income
